motion,mIntv,position,soa,lenSeq,mi,resp,rt,lastIntv,sub
1,2,3,200,1,14,1,0.313941777425498,6,2
2,1,3,140,1,7,1,0.328797117595968,6,2
2,1,3,230,2,7,1,0.359628906742728,20,2
1,3,3,200,0,21,1,0.400172866990033,6,2
2,2,3,50,2,14,0,0.245041310921806,13,2
2,2,3,110,1,14,1,0.71296155849268,13,2
2,1,3,50,0,7,0,0.259801084404899,13,2
1,1,3,170,2,7,1,0.185726855157554,20,2
1,2,3,50,2,14,0,0.280471951413347,13,2
1,1,3,80,1,7,0,0.219358480262599,20,2
1,1,3,200,1,7,1,0.29036848904434,6,2
1,2,3,50,0,14,0,0.363754672715004,6,2
1,2,3,230,1,14,1,0.23441679955431,6,2
2,1,3,140,0,7,0,0.915450753069308,20,2
1,1,3,230,1,7,1,0.6340661719114,20,2
2,1,3,110,1,7,0,0.27887456177632,13,2
2,3,3,170,0,21,1,0.405617138239904,13,2
1,3,3,80,2,21,0,0.526082023425261,13,2
1,3,3,50,1,21,0,0.580556449865981,13,2
2,1,3,110,1,7,0,0.315354161441064,20,2
2,2,3,110,0,14,0,0.260134355423361,13,2
1,1,3,200,1,7,1,0.211002479471063,13,2
1,3,3,50,1,21,0,0.275645914429333,6,2
1,1,3,110,1,7,0,0.344555937226687,13,2
1,2,3,230,0,14,1,0.355269688283443,13,2
2,2,3,110,2,14,0,0.267915211738,20,2
1,3,3,170,0,21,1,0.34080585913398,6,2
1,2,3,110,0,14,0,0.617577337212424,6,2
1,3,3,170,0,21,1,0.284145635552704,20,2
1,2,3,140,0,14,1,0.853738344449084,6,2
1,3,3,50,2,21,0,0.313899157561536,20,2
2,1,3,230,1,7,1,0.298801981523866,20,2
1,1,3,230,1,7,1,0.267766852353816,20,2
2,3,3,200,2,21,1,0.252180929448514,13,2
1,2,3,50,1,14,0,0.253009308173205,13,2
2,2,3,230,0,14,1,0.759713737043057,6,2
1,1,3,110,2,7,0,0.49736332163593,20,2
1,2,3,140,1,14,1,0.322000942916929,6,2
2,2,3,140,2,14,1,0.304612549767626,13,2
2,3,3,80,1,21,0,0.281109557658056,6,2
1,3,3,140,2,21,1,0.543538351965253,20,2
1,2,3,50,1,14,0,0.208198504460597,20,2
1,3,3,140,1,21,1,0.320784500498121,6,2
1,3,3,80,0,21,0,0.281865444645518,6,2
2,2,3,80,2,14,0,0.264524987098412,6,2
2,1,3,140,2,7,1,1.2054788846981,6,2
2,1,3,80,1,7,0,0.241139193036361,20,2
1,3,3,50,0,21,0,0.117842475981888,20,2
1,2,3,170,1,14,1,0.362845979023405,20,2
1,1,3,140,2,7,1,0.209728033889405,13,2
1,1,3,200,0,7,1,0.578639454481163,6,2
2,2,3,80,1,14,0,0.239357944381482,20,2
2,3,3,200,2,21,1,0.229697103583021,13,2
2,2,3,200,0,14,1,0.554454288914712,20,2
1,3,3,80,0,21,0,0.259003652729007,6,2
1,2,3,140,0,14,1,0.311821208943002,20,2
1,1,3,230,2,7,1,0.331416876448202,13,2
1,2,3,230,0,14,1,0.260719988516939,13,2
2,3,3,170,0,21,1,0.254089060261322,20,2
2,3,3,80,1,21,0,0.260677443842724,20,2
1,2,3,80,2,14,0,0.533362072845193,13,2
1,2,3,50,1,14,0,0.27467791307572,20,2
2,1,3,230,1,7,1,0.225575984186435,6,2
1,1,3,200,2,7,1,0.250491318955028,20,2
2,2,3,140,2,14,0,0.603135880017362,20,2
2,3,3,50,1,21,0,0.264466912507487,20,2
2,2,3,170,0,14,1,0.413238146567892,13,2
1,3,3,50,2,21,0,0.0001221603997692,20,2
1,2,3,110,0,14,0,0.26063390669151,6,2
1,2,3,140,0,14,1,0.267414213114535,20,2
1,2,3,110,1,14,0,0.0321294299792498,6,2
2,3,3,110,1,21,0,0.000112209374492522,13,2
2,1,3,230,1,7,1,0.256187662806042,6,2
2,1,3,140,1,7,1,0.347163666130655,13,2
1,1,3,50,2,7,0,0.524904678353778,13,2
2,3,3,80,0,21,0,0.139447919878876,20,2
1,2,3,80,2,14,0,0.152178075073607,20,2
1,2,3,50,1,14,0,0.178972473280737,13,2
2,3,3,50,2,21,0,0.547529837356706,20,2
1,3,3,230,1,21,1,0.239949141327088,13,2
1,1,3,170,1,7,1,0.270719555162941,6,2
2,3,3,50,2,21,0,0.263195948093198,6,2
1,1,3,50,2,7,0,0.373490039062744,13,2
1,1,3,140,1,7,1,0.249374371760496,20,2
1,1,3,80,2,7,0,0.208275721710379,6,2
2,2,3,200,1,14,1,0.000117295789095806,6,2
2,3,3,50,0,21,0,0.177857815539028,20,2
2,1,3,200,0,7,1,0.0568728943326278,20,2
2,2,3,50,2,14,0,0.302486015181785,20,2
1,2,3,110,1,14,0,0.323653486124385,6,2
1,3,3,110,0,21,0,0.306359073216299,20,2
1,1,3,110,1,7,0,0.235269610358955,6,2
2,3,3,230,2,21,1,0.177704918613017,6,2
1,2,3,200,1,14,1,0.56685745874347,20,2
2,1,3,110,1,7,0,0.377655432443134,20,2
1,1,3,140,2,7,0,0.44451120562735,6,2
1,1,3,200,2,7,1,0.199346535067889,6,2
2,3,3,110,0,21,0,0.24791358222501,13,2
2,3,3,170,2,21,1,0.268366180796875,6,2
2,2,3,230,0,14,1,0.269133567668177,13,2
2,1,3,230,1,7,1,0.0615395870845532,20,2
2,1,3,50,0,7,0,0.310721426983946,13,2
1,3,3,170,1,21,1,0.0851642095258285,6,2
1,1,3,110,1,7,0,0.238115757871128,13,2
1,2,3,110,1,14,0,0.221957660378393,13,2
2,1,3,110,1,7,0,0.364917668306589,13,2
1,1,3,140,1,7,1,0.829813322830887,6,2
1,1,3,140,0,7,1,0.412595265941491,6,2
2,3,3,110,1,21,0,0.235926626181026,20,2
1,2,3,170,2,14,1,0.0646355891767598,13,2
1,3,3,80,0,21,0,0.239444605147582,13,2
2,1,3,230,2,7,1,0.236831462767441,20,2
1,2,3,200,2,14,1,0.229432482239645,6,2
1,3,3,140,1,21,1,0.3500312419892,13,2
2,3,3,230,2,21,1,0.484344706994307,20,2
2,3,3,230,1,21,1,1.70475667918436,20,2
1,2,3,80,1,14,0,0.28690902451126,6,2
1,1,3,80,1,7,0,0.367830709870759,13,2
1,2,3,200,1,14,1,0.258564326406486,6,2
2,3,3,140,2,21,1,0.151567479828373,6,2
1,3,3,170,0,21,1,0.000121010038128588,13,2
1,3,3,110,1,21,1,0.208842554246075,20,2
1,3,3,230,2,21,1,0.000119378473755205,6,2
2,1,3,170,2,7,1,0.30428758693597,6,2
1,1,3,170,0,7,1,0.407154667587747,13,2
1,2,3,140,1,14,1,0.131860133013106,13,2
1,1,3,80,1,7,0,0.388866734792828,13,2
2,2,3,200,2,14,1,0.282386157356086,13,2
2,3,3,80,1,21,0,0.344961839080497,6,2
1,1,3,80,0,7,1,0.745892856193677,6,2
1,3,3,140,1,21,1,0.0650715471128933,20,2
1,2,3,80,1,14,0,0.245393085511751,6,2
1,2,3,80,1,14,0,0.401034196504042,13,2
2,2,3,110,1,14,0,0.239712508417142,13,2
2,1,3,80,1,7,0,0.37527372378463,6,2
2,3,3,230,1,21,1,0.273810200167645,13,2
2,3,3,110,0,21,0,0.248419516887225,20,2
1,3,3,110,1,21,0,0.240923762914463,13,2
2,3,3,50,1,21,0,0.299453414696472,13,2
1,2,3,230,1,14,1,0.000127164108562283,20,2
1,2,3,110,1,14,0,0.631640738134593,13,2
2,1,3,80,1,7,0,0.362381825885677,6,2
2,1,3,200,1,7,1,0.545403817799524,13,2
2,2,3,200,1,14,1,1.09388299128841,20,2
1,2,3,80,1,14,0,0.215116873372608,13,2
2,3,3,230,2,21,1,0.271542204627622,20,2
1,1,3,230,1,7,1,0.00837886146109668,6,2
2,3,3,50,1,21,0,0.733058649431769,6,2
2,1,3,170,1,7,1,0.301780259262159,20,2
2,1,3,50,1,7,0,0.270682078105892,20,2
1,3,3,170,0,21,1,0.000122246867249487,20,2
1,3,3,80,1,21,0,0.0119923356905929,6,2
2,2,3,200,1,14,1,0.25565069838558,13,2
1,3,3,80,1,21,0,0.332282138257142,20,2
2,3,3,80,1,21,0,0.274826516815665,6,2
2,3,3,80,1,21,0,0.301769635309029,13,2
2,2,3,140,2,14,1,1.85244175144908,20,2
2,1,3,170,1,7,1,0.306702949386818,6,2
1,1,3,230,2,7,1,0.49017676749645,20,2
1,3,3,50,2,21,0,0.747496452531777,6,2
1,1,3,170,2,7,1,0.722221568816167,20,2
1,1,3,140,1,7,1,0.400952283809602,6,2
2,3,3,140,1,21,0,2.4494952990899,6,2
2,1,3,50,2,7,0,0.282422946449515,6,2
2,2,3,80,1,14,0,0.0271949241796392,6,2
1,1,3,50,1,7,0,0.264301786381111,13,2
1,1,3,200,2,7,1,0.177157029487716,13,2
1,3,3,50,1,21,0,0.217863818896149,20,2
1,1,3,50,0,7,0,0.229613006704312,13,2
2,1,3,140,0,7,1,0.45505156748186,6,2
2,3,3,170,0,21,1,0.149638221413625,20,2
1,2,3,80,1,14,0,0.524393161042099,6,2
2,3,3,200,0,21,1,0.262889195597381,6,2
1,2,3,170,1,14,1,0.22557462329496,20,2
2,2,3,230,2,14,1,0.172156140914012,13,2
1,1,3,170,1,7,1,0.275146445866994,20,2
2,1,3,110,1,7,0,0.482771482522367,6,2
1,2,3,110,1,14,0,0.458363180143351,6,2
1,3,3,230,1,21,1,0.262758478893375,20,2
2,2,3,200,1,14,1,0.525474059730186,6,2
2,2,3,140,1,14,1,0.474082041535439,13,2
2,1,3,230,1,7,1,0.850879892550438,20,2
1,1,3,230,1,7,1,0.471486820024438,6,2
2,2,3,170,1,14,1,0.946064112125896,20,2
1,2,3,50,1,14,0,0.314615653973306,13,2
1,3,3,140,1,21,1,0.30513898046047,20,2
1,1,3,170,2,7,1,0.354024663451128,20,2
2,1,3,170,1,7,1,0.274919760220655,13,2
1,1,3,200,1,7,1,0.161887659727654,13,2
1,2,3,170,2,14,1,0.000121468678116798,20,2
2,3,3,140,1,21,1,0.261292257084278,20,2
2,3,3,170,0,21,1,0.645838382039074,20,2
1,1,3,230,0,7,1,0.530679021405376,20,2
2,2,3,140,0,14,1,0.605390729077044,6,2
1,1,3,140,2,7,1,0.29618493693124,13,2
1,3,3,80,2,21,0,0.228622295056994,20,2
1,3,3,200,0,21,1,0.267274748377531,20,2
1,3,3,170,2,21,1,0.0428085310122697,20,2
2,3,3,170,1,21,1,0.293501133615791,6,2
2,2,3,230,1,14,1,0.298123112544999,13,2
1,1,3,50,1,7,0,0.38115577249846,13,2
2,2,3,230,0,14,1,0.253814705934928,13,2
2,1,3,140,1,7,0,0.244796794631839,13,2
1,2,3,80,0,14,0,0.253613614011556,13,2
1,3,3,230,1,21,1,0.155569431277399,20,2
2,3,3,230,1,21,1,1.92412383229021,6,2
1,1,3,140,0,7,1,0.262451222646632,20,2
2,1,3,50,1,7,0,0.183356789235404,13,2
2,2,3,200,1,14,1,0.226019457080838,20,2
2,3,3,230,2,21,1,0.288480692612211,13,2
1,3,3,50,1,21,0,0.203523909531214,13,2
2,1,3,110,2,7,0,0.203495530120563,13,2
1,1,3,230,1,7,1,0.148408264099999,13,2
1,3,3,170,2,21,1,0.334939129810664,6,2
1,3,3,50,1,21,0,0.241426656255499,6,2
1,3,3,200,1,21,1,0.207872056675114,20,2
2,2,3,200,2,14,1,0.0413656661039568,13,2
1,2,3,230,1,14,1,0.288119493307022,13,2
1,2,3,110,2,14,0,0.280728606678167,6,2
1,3,3,110,1,21,0,3.19527729551919,13,2
2,1,3,200,1,7,1,0.323065698918072,6,2
1,3,3,140,2,21,1,0.185480485506559,13,2
2,3,3,50,1,21,0,0.496121732860047,6,2
2,3,3,200,1,21,1,0.462483980001707,6,2
1,3,3,110,2,21,0,0.193426513058512,13,2
1,1,3,230,1,7,1,0.278426728025806,6,2
2,3,3,230,2,21,1,0.134772347511898,20,2
2,2,3,200,1,14,1,0.000121291988762096,13,2
2,2,3,230,2,14,1,0.198279752770759,6,2
2,3,3,50,1,21,0,0.264888250290824,6,2
1,2,3,140,0,14,0,0.257715071958955,20,2
1,1,3,50,1,7,0,0.247423222590442,20,2
1,3,3,230,2,21,1,0.195864232424356,20,2
2,3,3,200,1,21,1,0.1713929043799,6,2
1,3,3,140,1,21,1,0.258585641979153,13,2
1,1,3,80,2,7,0,0.00020977228632546,13,2
1,2,3,200,0,14,1,0.0911095207520702,20,2
1,3,3,110,0,21,0,0.255858711294422,20,2
1,2,3,200,0,14,1,0.160649773923069,20,2
1,3,3,230,1,21,1,0.1441335184536,13,2
2,3,3,140,1,21,1,0.483641717957653,20,2
1,2,3,230,2,14,1,0.434181473188801,6,2
1,1,3,50,1,7,0,0.227094987407327,20,2
2,3,3,200,2,21,1,0.175482392525737,6,2
1,1,3,110,0,7,0,0.328535631553677,20,2
1,2,3,110,1,14,0,0.33726490295885,20,2
2,3,3,200,1,21,1,0.0877424236932711,20,2
1,1,3,230,2,7,1,0.624623618346959,6,2
1,1,3,50,1,7,0,0.26946247783053,6,2
2,1,3,50,0,7,0,0.374428924176755,13,2
2,2,3,80,2,14,1,0.000122788213047897,13,2
1,3,3,80,1,21,0,0.0657111420587171,6,2
2,1,3,230,0,7,1,0.214773955834971,6,2
1,3,3,110,2,21,1,0.0852368253217719,20,2
1,3,3,140,1,21,1,0.32383940526779,13,2
2,1,3,200,1,7,1,0.495202088153746,20,2
1,2,3,170,1,14,1,0.283869747403514,20,2
2,1,3,50,2,7,0,0.566794699985621,20,2
2,2,3,110,1,14,0,0.374861998683627,6,2
2,1,3,200,1,7,1,0.340288477218564,6,2
2,3,3,230,2,21,1,0.25266939436915,20,2
2,1,3,200,1,7,1,0.0935660218783596,6,2
2,2,3,230,2,14,1,0.478243277069851,6,2
1,3,3,200,2,21,1,0.172600298017642,13,2
1,1,3,50,1,7,0,0.153660168896749,20,2
2,1,3,80,1,7,0,0.205590948484314,20,2
2,1,3,110,2,7,0,0.186546869306767,13,2
1,3,3,200,1,21,1,0.0751042788324412,20,2
2,1,3,110,2,7,0,0.23411346807552,13,2
1,2,3,50,0,14,0,0.228943866943155,6,2
1,2,3,170,1,14,1,0.0977497195854085,20,2
2,3,3,200,1,21,1,0.0183112859376706,6,2
2,1,3,140,1,7,1,0.538003641795513,6,2
1,2,3,110,2,14,0,0.192547898004705,13,2
2,2,3,50,0,14,0,0.215381434569281,20,2
1,3,3,110,1,21,0,0.091942741528328,6,2
2,3,3,230,1,21,1,0.0444913671453833,20,2
2,2,3,110,1,14,0,0.286096044128499,20,2
1,2,3,80,2,14,0,0.129421214413014,20,2
2,2,3,170,0,14,1,0.230322349052585,13,2
2,3,3,140,2,21,1,0.908719652907166,20,2
2,3,3,80,1,21,0,0.105037765162706,20,2
2,2,3,80,2,14,0,0.33460843771536,20,2
2,2,3,110,2,14,0,0.18527012299819,13,2
1,3,3,200,2,21,1,0.000149077419337118,20,2
1,3,3,200,1,21,1,0.198271354362078,20,2
1,3,3,170,1,21,1,0.226908177293808,13,2
2,3,3,50,1,21,0,0.30946531580048,20,2
2,2,3,80,1,14,0,0.222220849409496,20,2
2,3,3,200,1,21,1,0.158872690641147,6,2
1,2,3,200,1,14,1,0.275494754325337,20,2
2,2,3,140,2,14,0,0.498299466169556,20,2
1,1,3,110,1,7,0,0.241003389917751,13,2
1,1,3,230,1,7,1,0.237931857500371,6,2
1,2,3,140,2,14,0,0.110616862093593,20,2
2,1,3,80,0,7,0,0.275632211560151,6,2
2,3,3,110,1,21,0,0.506114679272287,20,2
2,1,3,110,2,7,0,0.192912965692813,13,2
2,2,3,140,2,14,0,0.0796863822288287,6,2
1,2,3,230,1,14,1,0.000123081445053685,20,2
2,3,3,110,0,21,0,0.120954921512748,13,2
1,1,3,110,2,7,0,0.000122957386338385,20,2
1,1,3,110,0,7,0,0.2568278178951,6,2
2,2,3,50,2,14,0,0.202094119675166,13,2
1,3,3,200,0,21,1,0.29873731677435,13,2
2,2,3,110,1,14,0,0.175341149610176,13,2
2,1,3,80,0,7,0,0.257293978527741,6,2
2,2,3,80,0,14,0,0.196098500699009,6,2
2,1,3,140,2,7,0,0.177583299555408,6,2
1,1,3,200,2,7,1,0.216383574672363,6,2
1,3,3,50,1,21,0,0.196952604725084,6,2
1,1,3,140,1,7,1,0.263896166477934,13,2
2,2,3,170,2,14,1,0.18259911279165,13,2
2,3,3,50,1,21,0,0.350539642793592,13,2
1,1,3,170,1,7,1,0.26536024545203,13,2
1,1,3,200,0,7,1,0.258293393097119,6,2
1,1,3,80,1,7,0,0.896579942789685,20,2
1,1,3,140,1,7,0,0.263240853648313,6,2
2,1,3,170,0,7,1,0.352195279952866,20,2
2,3,3,110,0,21,0,0.145732517095894,20,2
1,3,3,140,2,21,0,0.194271978074539,13,2
1,3,3,110,0,21,0,0.238934632932796,6,2
2,2,3,140,1,14,0,0.263671623666596,13,2
2,3,3,140,0,21,0,0.228328952198353,6,2
2,2,3,80,1,14,0,0.223076863188908,20,2
1,3,3,80,0,21,0,0.198806638345559,20,2
1,2,3,80,1,14,0,0.245671387172479,13,2
2,1,3,80,1,7,0,0.0705865469608398,13,2
2,1,3,200,1,7,1,0.0235338827696978,13,2
1,2,3,230,0,14,1,0.226399584764295,20,2
2,2,3,170,2,14,1,0.0450632597749063,13,2
1,1,3,110,1,7,0,0.217994738606649,6,2
1,1,3,140,0,7,0,0.372946695009887,13,2
1,2,3,170,2,14,0,0.595518796457327,6,2
2,1,3,170,0,7,1,0.206406834855443,20,2
2,1,3,230,1,7,1,0.153293574909185,20,2
1,2,3,50,0,14,0,0.243172687223705,13,2
1,2,3,200,1,14,1,0.195861303884158,6,2
2,2,3,50,0,14,0,0.237511718947644,6,2
2,1,3,50,2,7,0,0.000120626584248384,13,2
2,2,3,50,2,14,0,0.163225198648433,20,2
1,2,3,170,1,14,1,0.107013571971038,13,2
1,3,3,170,1,21,1,0.146693214013794,13,2
1,2,3,50,1,14,0,0.191539979769004,13,2
1,1,3,170,2,7,0,0.490495377012849,6,2
1,3,3,110,2,21,0,0.124892170621024,6,2
2,3,3,80,1,21,0,0.135092708893353,13,2
2,1,3,80,2,7,0,0.0886569293543289,13,2
1,1,3,110,0,7,0,0.169689801539789,6,2
2,3,3,140,1,21,1,0.000146047372254543,13,2
1,1,3,80,2,7,0,0.0952366626443109,20,2
2,1,3,170,0,7,1,0.236734753234487,20,2
2,1,3,110,1,7,0,0.209706079225725,13,2
1,1,3,170,1,7,1,0.277642412758723,20,2
1,1,3,80,0,7,0,0.172565952503646,13,2
1,1,3,110,1,7,0,0.117569854719477,13,2
2,3,3,170,2,21,1,0.259983326897782,6,2
2,1,3,110,1,7,0,0.289966602187633,6,2
2,2,3,110,2,14,0,0.180627809695579,13,2
2,1,3,50,0,7,0,0.251712742519885,20,2
2,2,3,230,1,14,1,0.186403194089507,13,2
2,3,3,140,0,21,0,0.289681424659648,6,2
1,3,3,230,1,21,1,0.000133476074552163,20,2
2,2,3,140,2,14,1,0.259001915906993,6,2
2,1,3,200,2,7,1,0.175842178308812,13,2
2,2,3,50,1,14,1,0.040694342165807,20,2
2,3,3,170,1,21,0,0.209221136829001,13,2
2,3,3,140,1,21,0,0.283799601507781,20,2
1,3,3,170,2,21,1,0.468257018554141,6,2
1,3,3,230,1,21,1,0.226035893003427,13,2
1,2,3,230,0,14,1,0.166811383682216,20,2
2,3,3,200,0,21,1,0.153505708072771,20,2
1,3,3,170,1,21,1,0.228109315354232,20,2
1,1,3,140,0,7,1,0.289112697410019,6,2
1,3,3,110,2,21,0,0.000134788089781068,13,2
2,1,3,200,1,7,1,0.000133645244204672,13,2
1,3,3,200,2,21,1,0.291635521167336,6,2
1,3,3,230,2,21,1,0.0720253028812294,13,2
1,1,3,200,1,7,1,0.137038809240039,13,2
1,2,3,80,2,14,0,0.00975647515588207,6,2
1,2,3,170,1,14,1,0.0866459123790264,6,2
2,3,3,50,1,21,0,0.000132344506710069,6,2
2,3,3,110,1,21,0,0.0159856293321354,6,2
2,1,3,140,2,7,0,0.114912840606848,20,2
2,1,3,110,2,7,0,0.000142389519169228,6,2
1,3,3,110,2,21,0,0.248931571790308,20,2
2,2,3,50,1,14,0,0.247698979161214,13,2
1,2,3,140,1,14,1,0.331177296200622,6,2
1,1,3,200,1,7,1,0.208105009176506,20,2
2,1,3,80,1,7,0,0.248818903768552,6,2
1,1,3,170,1,7,1,0.185829669895611,20,2
1,2,3,200,2,14,1,0.0644764893040701,13,2
2,3,3,200,1,21,1,0.000144859415740939,6,2
2,2,3,170,0,14,1,0.188055763610464,13,2
2,3,3,230,0,21,1,0.0266835158909089,20,2
1,3,3,200,2,21,1,0.148668434361753,20,2
2,2,3,80,2,14,0,0.401375023837318,6,2
2,2,3,140,0,14,0,0.562593149079476,13,2
2,1,3,140,0,7,1,0.269416606119194,13,2
1,2,3,80,2,14,0,0.144170916566509,6,2
2,2,3,200,0,14,1,0.206908927455515,20,2
1,2,3,110,1,14,0,0.112539819823724,6,2
1,3,3,50,0,21,0,0.187315970444615,20,2
1,2,3,170,2,14,1,0.00396136540075531,6,2
1,2,3,140,2,14,1,0.000147393224324333,13,2
2,1,3,200,1,7,1,0.157726168563386,6,2
2,1,3,230,1,7,1,0.201523219515366,20,2
2,2,3,50,1,14,0,0.184312162895367,13,2
1,2,3,230,0,14,1,0.833092529810529,13,2
2,3,3,110,2,21,0,0.200285495364369,13,2
2,2,3,50,2,14,0,0.0890136023881496,13,2
2,2,3,170,0,14,1,0.147832006849058,13,2
1,1,3,170,1,7,1,0.202773533765139,13,2
1,2,3,110,1,14,1,0.649556306325394,6,2
2,2,3,170,1,14,1,0.000142073731694836,13,2
1,2,3,200,1,14,1,0.366830175014911,20,2
2,1,3,170,0,7,1,0.407766101168818,6,2
1,2,3,140,2,14,0,0.0463221077698108,6,2
1,1,3,80,0,7,0,0.319389830590808,6,2
2,1,3,200,2,7,1,0.202240539227205,20,2
1,3,3,80,1,21,0,0.00014979545812821,13,2
1,3,3,200,1,21,1,0.00015059996076161,6,2
2,1,3,50,1,7,0,0.228377921623178,20,2
2,2,3,200,1,14,1,0.0400007628086314,6,2
1,1,3,50,1,7,0,0.149056885267782,13,2
2,2,3,140,1,14,1,0.0799213535028684,13,2
1,3,3,80,1,21,0,0.0685279740828264,6,2
2,2,3,80,2,14,1,0.000174911740032258,13,2
2,2,3,110,2,14,1,0.26599398331382,13,2
2,1,3,170,1,7,1,0.122894848991564,13,2
1,2,3,230,1,14,1,0.0237047607188288,6,2
1,2,3,140,1,14,0,1.37455414366923,13,2
2,1,3,80,1,7,0,0.233105399463966,13,2
2,1,3,50,1,7,0,0.160864602548827,13,2
1,3,3,200,1,21,1,0.075411027570226,13,2
2,3,3,230,0,21,1,0.300139373826823,13,2
2,3,3,80,2,21,0,0.199380846745044,6,2
2,2,3,110,1,14,1,0.371714237724518,13,2
1,1,3,80,2,7,0,0.556543575767137,6,2
2,2,3,80,2,14,0,0.18509678267219,13,2
1,2,3,170,2,14,1,0.000152938278915826,6,2
1,1,3,80,0,7,0,0.276855612555664,13,2
1,2,3,140,0,14,0,0.287060955288325,20,2
2,2,3,140,1,14,0,0.190440536152892,6,2
1,3,3,140,1,21,1,0.180994057820499,20,2
2,1,3,200,1,7,1,0.284501560476201,6,2
2,3,3,140,0,21,1,0.197104411436158,20,2
2,1,3,170,2,7,1,0.163386482709029,6,2
1,2,3,200,0,14,1,0.264297763864306,13,2
2,1,3,170,0,7,1,0.279242140717542,13,2
1,1,3,50,0,7,0,0.257343072011281,20,2
1,3,3,140,0,21,1,0.236064436798188,20,2
2,2,3,230,1,14,1,0.0267583045970241,20,2
2,1,3,50,1,7,0,0.117769758682698,6,2
2,2,3,170,1,14,1,0.00015057364362292,20,2
2,3,3,170,0,21,1,0.193236187940784,20,2
1,3,3,230,1,21,1,0.0837575472578465,13,2
2,1,3,230,1,7,1,0.0627713150606724,13,2
2,1,3,140,1,7,1,0.206795597790915,6,2
2,3,3,200,1,21,1,0.183083795793209,20,2
1,1,3,170,1,7,1,0.962043004685256,6,2
2,2,3,200,1,14,1,0.208471076854039,13,2
1,3,3,230,0,21,1,0.137968555343832,6,2
1,3,3,230,0,21,1,0.22936778741132,20,2
2,3,3,50,0,21,0,0.200053768418002,20,2
2,1,3,230,2,7,1,0.0629474786655919,13,2
2,3,3,80,1,21,0,0.190512941426277,13,2
2,3,3,170,1,21,0,0.259124226682616,20,2
1,3,3,50,0,21,0,0.143818754764652,13,2
2,3,3,80,2,21,0,0.17634153785184,20,2
2,2,3,170,1,14,1,0.0891396499682742,20,2
2,3,3,170,0,21,1,0.0717981435591355,6,2
1,2,3,200,0,14,1,0.106594147702708,6,2
1,2,3,110,0,13,0,0.338237588473248,20,3
2,3,3,140,2,20,1,1.57206848323494,20,3
2,3,3,110,0,20,0,1.80337107035803,6,3
2,1,3,50,2,6,0,0.619691311777387,20,3
2,2,3,230,1,13,1,0.0982602143517397,20,3
1,1,3,50,1,6,0,1.27529915756145,6,3
2,3,3,170,1,20,1,1.92948133375239,6,3
1,3,3,200,1,20,0,2.03379894840464,20,3
2,3,3,200,1,20,1,0.477638644169701,6,3
1,3,3,170,1,20,1,1.15412602023912,6,3
1,3,3,80,2,20,0,3.648254790279,6,3
2,1,3,80,1,6,0,0.876559783392395,6,3
1,3,3,170,0,20,1,0.258953382569644,6,3
2,3,3,200,2,20,1,1.07336738960294,20,3
2,2,3,50,1,13,0,0.704764296675194,20,3
2,2,3,200,0,13,0,1.89326096451487,13,3
1,2,3,230,2,13,0,2.90927396848292,13,3
2,2,3,140,1,13,1,1.08898662043794,20,3
1,2,3,50,2,13,0,0.000111329685751116,6,3
2,3,3,80,1,20,0,1.20403369275095,13,3
2,3,3,80,0,20,0,1.04614098454226,13,3
1,3,3,80,1,20,0,1.97849055307029,20,3
1,3,3,80,1,20,0,0.602343718963766,6,3
1,1,3,230,1,6,0,0.381187460142201,6,3
1,2,3,80,0,13,0,1.64397921586578,13,3
2,3,3,80,0,20,0,2.49410398833902,20,3
2,3,3,140,0,20,0,0.489407534782686,13,3
2,1,3,140,1,6,0,0.520339503354307,20,3
1,3,3,200,1,20,1,0.238791604323978,20,3
2,1,3,230,2,6,0,0.564093253999545,6,3
2,1,3,200,1,6,1,0.471460568415068,20,3
1,3,3,170,0,20,1,1.44206480487219,6,3
1,3,3,200,2,20,1,0.274974673191991,6,3
1,2,3,170,1,13,1,2.72364946565813,20,3
1,3,3,200,1,20,1,1.31740771454838,6,3
2,1,3,170,2,6,0,0.579871047118331,13,3
1,1,3,170,0,6,0,0.698738835897302,13,3
1,3,3,50,2,20,0,0.359008420624605,13,3
2,2,3,80,0,13,0,1.19788198138781,20,3
1,2,3,110,0,13,0,0.744328319600299,13,3
1,3,3,140,2,20,0,0.32863379596256,20,3
1,1,3,230,0,6,1,0.238273417907521,6,3
1,2,3,200,0,13,1,0.339714208671921,6,3
2,2,3,110,1,13,0,0.84296799246772,6,3
2,2,3,230,0,13,1,0.27356076663591,20,3
1,3,3,140,1,20,0,1.20209190062974,20,3
2,1,3,230,1,6,1,0.483255733194937,13,3
2,1,3,80,2,6,0,0.946205633229965,13,3
2,1,3,170,2,6,0,0.736054295410668,13,3
1,1,3,140,1,6,0,1.13285846385725,13,3
2,1,3,170,1,6,1,0.353413812571944,20,3
2,2,3,140,1,13,1,2.04214009972566,13,3
1,2,3,170,1,13,1,2.51417030139828,13,3
1,3,3,80,1,20,0,0.543833093303874,6,3
1,1,3,200,2,6,1,0.581972766171248,13,3
1,2,3,110,0,13,0,1.96459763912208,13,3
2,3,3,200,1,20,0,1.55304276852939,20,3
1,3,3,140,2,20,1,0.265048226094677,6,3
1,3,3,80,0,20,0,0.355694364377541,6,3
2,2,3,140,2,13,1,0.249248290345577,20,3
2,2,3,140,1,13,1,0.506048717545582,6,3
