motion,mIntv,soa,i1,i2,i3,i4,i5,i6,resp,rt,sub,mi
1,1,140,14,23,14,23,5,5,1,0.227649731576093,11,14
1,2,140,23,14,5,23,5,14,1,0.413607034468441,11,14
1,3,140,14,5,14,23,5,23,0,0.293468531293911,11,14
1,1,80,14,14,5,23,23,5,0,0.0893609810445923,11,14
2,1,140,23,14,14,5,23,5,1,0.149296849675011,11,14
2,3,170,5,23,5,14,14,23,1,0.045194303849712,11,14
1,3,80,14,5,5,23,14,23,0,0.169192219676916,11,14
1,1,230,23,23,5,14,14,5,1,0.0610765823075781,11,14
2,1,200,14,14,23,23,5,5,1,0.202983176190173,11,14
1,3,170,23,5,14,5,14,23,1,0.20498034315824,11,14
2,2,50,5,23,14,5,23,14,0,0.126789759553503,11,14
2,1,140,14,23,14,5,23,5,0,0.274699228582904,11,14
1,2,230,23,14,23,5,5,14,1,0.0526222162152408,11,14
1,2,110,23,5,5,14,23,14,0,0.236529646164854,11,14
2,2,140,5,23,5,14,23,14,1,0.146487911450095,11,14
2,3,80,23,14,5,5,14,23,0,0.274388995647314,11,14
1,1,140,23,23,14,5,14,5,1,0.102287189656636,11,14
1,1,200,14,23,14,23,5,5,1,0.0602439933281858,11,14
2,1,50,23,23,14,14,5,5,0,0.284117856877856,11,14
1,3,50,23,5,14,14,5,23,0,0.156064738868736,11,14
1,2,200,5,23,23,5,14,14,1,0.0439830107789021,11,14
2,2,80,5,14,23,23,5,14,0,0.101926283809007,11,14
1,3,110,5,14,23,14,5,23,1,0.129848086493439,11,14
1,3,80,5,14,5,14,23,23,0,0.193774535713601,11,14
2,2,140,23,5,14,5,23,14,1,0.0996333709190367,11,14
1,2,50,23,5,5,23,14,14,0,0.141644032424665,11,14
1,3,170,5,5,23,14,14,23,1,0.000245536168222316,11,14
1,2,200,14,5,5,23,23,14,1,0.0333899339893833,11,14
2,2,110,23,5,5,14,23,14,0,0.415294906852068,11,14
2,3,140,23,5,5,14,14,23,1,0.837238904685364,11,14
2,3,200,5,14,5,23,14,23,1,0.113113207320566,11,14
2,1,200,14,23,23,14,5,5,1,0.0891114870464662,11,14
2,1,230,14,14,23,23,5,5,1,0.000199840607820079,11,14
1,2,110,5,23,5,14,23,14,0,0.30893606110476,11,14
2,3,230,5,14,14,23,5,23,1,0.000180854418431409,11,14
2,3,80,14,5,23,5,14,23,0,0.248803792434046,11,14
1,1,230,14,23,14,23,5,5,1,0.000206297641852871,11,14
1,2,170,14,5,23,5,23,14,1,0.0706139877584064,11,14
2,2,230,5,14,23,23,5,14,1,0.0565772634872701,11,14
1,2,170,23,14,5,5,23,14,1,0.206467466661707,11,14
2,2,200,5,14,23,5,23,14,1,0.0424013563751942,11,14
2,1,230,23,14,23,5,14,5,1,0.0062632201006636,11,14
1,2,140,23,5,23,5,14,14,1,0.394239752786234,11,14
2,1,110,5,23,23,14,14,5,1,0.660139739251463,11,14
2,2,230,5,14,5,23,23,14,1,0.000180670962436125,11,14
1,3,80,23,5,14,14,5,23,0,0.137903081151308,11,14
1,3,140,5,14,23,14,5,23,1,0.323901613504859,11,14
2,2,200,14,23,23,5,5,14,1,0.0238387693389086,11,14
1,1,140,14,23,5,23,14,5,1,0.267705417965772,11,14
2,3,110,5,5,23,14,14,23,0,0.47359471587697,11,14
2,1,140,14,5,23,23,14,5,1,0.141538082127227,11,14
2,2,200,23,23,5,14,5,14,1,0.0594022646255326,11,14
1,1,170,14,23,14,5,23,5,1,0.129347044407041,11,14
1,1,110,23,23,14,5,14,5,0,0.159244471506099,11,14
1,3,110,5,14,5,23,14,23,0,0.11918687238358,11,14
2,3,80,23,14,14,5,5,23,0,0.117088982122368,11,14
2,3,80,5,14,23,14,5,23,0,0.151033626549179,11,14
2,2,80,5,23,23,5,14,14,0,0.202921297415742,11,14
1,3,230,23,5,14,5,14,23,1,0.000186210745596327,11,14
2,3,110,5,14,23,5,14,23,0,0.448784352120128,11,14
2,2,110,5,23,23,5,14,14,0,0.530701902214787,11,14
2,2,50,23,5,14,5,23,14,0,0.28857764544955,11,14
1,1,140,14,14,23,5,23,5,0,0.154497481242288,11,14
2,2,80,23,5,14,23,5,14,0,0.132469800460967,11,14
1,2,140,5,14,23,23,5,14,0,0.336398279730929,11,14
2,3,230,5,14,23,5,14,23,1,0.000182475458132103,11,14
1,3,230,5,23,14,5,14,23,1,0.000183338604983874,11,14
2,1,230,23,23,14,14,5,5,1,0.176125528931152,11,14
2,1,170,14,14,23,23,5,5,1,0.283980505555519,11,14
2,3,170,14,23,14,5,5,23,1,0.00791191711323336,11,14
1,2,140,14,5,23,23,5,14,0,0.405872137256665,11,14
2,1,80,14,14,5,23,23,5,0,0.209759302873863,11,14
2,3,230,23,14,5,5,14,23,1,0.145641277573304,11,14
1,3,110,5,23,5,14,14,23,0,0.357551173656248,11,14
2,1,170,23,14,14,5,23,5,1,0.151421822229167,11,14
2,2,230,5,23,5,14,23,14,1,0.719331474712817,11,14
1,3,80,5,23,14,5,14,23,0,0.217256868316326,11,14
1,2,200,23,5,5,14,23,14,1,0.105197994009359,11,14
1,3,80,14,5,14,23,5,23,0,0.185048898507375,11,14
2,2,80,5,23,14,23,5,14,0,0.278989765560254,11,14
2,1,200,14,23,14,23,5,5,1,0.00018034917593468,11,14
1,3,140,5,14,14,23,5,23,0,0.786804562347243,11,14
2,3,200,23,5,14,14,5,23,1,0.000180559698492289,11,14
2,2,140,14,23,5,23,5,14,0,0.352674618421588,11,14
1,1,200,14,5,14,23,23,5,1,0.112543426410411,11,14
2,3,170,14,14,5,23,5,23,1,0.152502281169291,11,14
2,2,200,23,23,5,14,5,14,1,0.00641674561484251,11,14
1,3,170,14,14,5,5,23,23,1,0.0563297303742729,11,14
1,3,80,23,14,5,5,14,23,0,0.292210835919832,11,14
2,2,170,14,5,5,23,23,14,1,0.0541869295120705,11,14
2,2,230,5,14,5,23,23,14,1,0.000179861963260919,11,14
2,2,170,14,5,23,23,5,14,1,0.000181633353349753,11,14
2,2,230,5,5,23,14,23,14,1,0.0098907174251508,11,14
2,3,200,5,23,14,14,5,23,1,0.000180292030563578,11,14
2,3,80,5,14,5,14,23,23,0,0.467809666020912,11,14
1,3,200,5,14,14,23,5,23,1,0.000208508150535636,11,14
1,1,170,14,23,23,14,5,5,0,0.261607085616561,11,14
2,1,200,23,14,23,14,5,5,1,0.101503030018648,11,14
2,2,80,23,5,5,23,14,14,0,0.213400117281708,11,14
1,2,230,14,5,23,5,23,14,1,0.000181401788722724,11,14
1,1,140,23,14,14,23,5,5,0,0.181292726425454,11,14
2,3,110,5,14,23,14,5,23,0,0.249157026220928,11,14
2,1,140,5,23,23,14,14,5,0,0.223107757788966,11,14
1,2,230,5,14,23,23,5,14,1,0.021049030838185,11,14
1,3,200,5,14,14,5,23,23,1,0.0189036525844131,11,14
2,3,170,14,5,5,23,14,23,1,0.0188260687864386,11,14
2,2,140,23,23,5,14,5,14,1,0.104825428192271,11,14
2,2,140,23,5,23,14,5,14,0,0.310751345095923,11,14
2,1,50,23,14,5,14,23,5,0,0.19463363858813,11,14
1,1,170,14,14,23,5,23,5,1,0.0405328250635648,11,14
2,2,50,5,5,23,14,23,14,0,0.150423671817407,11,14
1,2,170,5,23,23,5,14,14,1,0.0343565690709511,11,14
1,2,140,14,5,23,5,23,14,1,0.342306705148076,11,14
2,2,50,23,14,23,5,5,14,0,0.116180695025832,11,14
2,1,230,5,14,23,23,14,5,1,0.000181116061867215,11,14
2,1,200,5,23,14,14,23,5,1,0.246588273861562,12,14
2,3,230,5,23,5,14,14,23,0,0.569961627639714,12,14
1,3,50,14,14,23,5,5,23,1,0.153903186423122,12,14
1,3,200,5,23,14,14,5,23,0,0.619800598491565,12,14
1,3,50,14,23,14,5,5,23,1,0.351692218173412,12,14
1,2,50,5,14,5,23,23,14,0,0.773589103919221,12,14
1,1,50,5,14,14,23,23,5,1,0.281549260907923,12,14
2,3,140,5,14,23,14,5,23,0,0.461386947572464,12,14
2,3,170,23,5,14,5,14,23,0,1.00131558923749,12,14
2,3,230,5,5,14,23,14,23,0,0.833228017625515,12,14
2,3,230,5,23,14,5,14,23,0,0.693073929724051,12,14
2,1,110,5,14,23,14,23,5,0,0.46301960873825,12,14
1,3,170,5,14,5,23,14,23,1,0.212965389990131,12,14
2,1,170,14,5,23,14,23,5,0,1.17284747597296,12,14
1,1,170,14,23,14,5,23,5,1,0.716786875389516,12,14
1,1,200,14,14,23,5,23,5,0,0.684581401787,12,14
2,2,140,23,5,14,5,23,14,1,0.300537450559204,12,14
1,1,80,14,23,14,5,23,5,0,0.406450952606974,12,14
2,1,200,5,23,14,23,14,5,0,0.462387314473744,12,14
1,3,200,23,5,14,14,5,23,1,0.816221157583641,12,14
1,1,170,14,14,23,23,5,5,1,1.12216337799327,12,14
2,1,50,14,5,23,23,14,5,1,0.306031058178633,12,14
2,2,110,23,5,23,14,5,14,1,0.541963483250584,12,14
2,1,230,5,23,14,23,14,5,0,0.779849247381208,12,14
2,2,230,14,23,5,23,5,14,1,0.807756566064199,12,14
2,3,80,23,14,5,14,5,23,0,0.599693357988144,12,14
1,3,230,14,14,23,5,5,23,0,0.917569738798193,12,14
1,3,140,5,14,23,5,14,23,0,0.533474332711194,12,14
2,2,140,23,14,5,23,5,14,0,1.78731725236867,12,14
1,2,110,5,23,14,5,23,14,1,0.211300717288395,12,14
2,3,110,14,5,23,5,14,23,1,0.753155519472784,12,14
1,1,110,23,14,14,5,23,5,0,0.607056621709489,12,14
1,2,110,23,5,14,23,5,14,0,0.360956683362019,12,14
2,3,50,23,5,5,14,14,23,0,0.374952307480271,12,14
1,3,200,14,5,23,14,5,23,1,0.35284161742311,12,14
1,2,80,5,23,5,14,23,14,0,0.674783104012022,12,14
1,1,200,23,14,23,5,14,5,0,0.784633551375009,12,14
2,3,200,14,23,14,5,5,23,1,0.298508440479054,12,14
1,3,170,5,14,14,23,5,23,1,0.192401645093923,12,14
2,2,140,5,14,23,5,23,14,1,0.424362111851224,12,14
2,2,170,5,5,14,23,23,14,1,0.0382738424959825,12,14
2,3,200,14,5,14,5,23,23,1,0.000165269695571624,12,14
1,2,110,5,5,23,14,23,14,1,0.392020571118337,12,14
1,2,230,5,23,14,5,23,14,1,1.95387246207974,12,14
2,1,170,23,14,23,14,5,5,1,0.000164944896823727,12,14
1,3,140,14,14,5,5,23,23,1,0.000165669698617421,12,14
1,3,110,14,5,14,5,23,23,1,0.000166214042110369,12,14
2,3,80,23,5,14,14,5,23,1,0.000178078524186276,12,14
1,2,230,14,23,5,5,23,14,1,1.59946275695984,12,14
1,3,110,23,5,14,14,5,23,1,0.0333542533189757,12,14
2,2,80,5,23,5,23,14,14,1,0.927246384264436,12,14
1,2,170,23,14,5,5,23,14,0,0.161191991108353,12,14
2,3,140,14,5,5,14,23,23,1,0.925079532637028,12,14
1,2,110,23,23,5,5,14,14,0,0.364962511841441,12,14
2,1,80,23,23,5,14,14,5,0,0.436958304388099,12,14
1,1,230,14,5,23,14,23,5,1,0.484831262685475,12,14
1,3,110,5,5,23,14,14,23,0,0.292717956122942,12,14
1,1,110,5,14,23,23,14,5,0,0.266675815393683,12,14
1,1,50,14,14,23,23,5,5,0,0.230576301109977,12,14
1,2,50,5,14,5,23,23,14,0,0.166550394729711,12,14
1,1,110,23,5,14,14,23,5,0,0.130374180836952,12,14
2,2,110,14,5,5,23,23,14,0,1.03829825717548,12,14
2,3,170,14,5,23,14,5,23,1,0.178288828741643,12,14
1,1,50,14,23,23,14,5,5,0,0.0601156373595586,12,14
1,3,140,14,5,23,14,5,23,0,0.00398093862168025,12,14
2,2,170,5,14,23,23,5,14,1,0.535937820473919,12,14
1,3,50,23,14,5,5,14,23,0,0.099887057338492,12,14
2,1,200,23,14,23,14,5,5,1,0.689801825545146,12,14
2,3,140,23,14,5,5,14,23,1,0.543730915320339,12,14
2,1,200,23,23,5,14,14,5,1,0.121605386390002,12,14
2,1,230,23,14,14,5,23,5,1,0.000184370161150582,12,14
1,1,50,14,23,23,5,14,5,0,0.0394100419653114,12,14
1,1,110,23,5,14,23,14,5,0,0.0253750921110623,12,14
1,3,110,14,14,5,23,5,23,0,0.000169272636412643,12,14
2,3,110,5,5,14,14,23,23,0,0.513181299538701,12,14
1,2,230,23,23,14,5,5,14,1,0.249086726515088,12,14
2,2,230,5,23,5,23,14,14,0,0.000166132842423394,12,14
2,1,50,14,23,14,5,23,5,0,0.606950060900999,12,14
2,2,200,14,23,5,5,23,14,1,0.0868406099179992,12,14
1,3,230,5,5,23,14,14,23,1,0.356791034719208,12,14
1,1,140,14,23,23,14,5,5,1,0.304676077052136,12,14
2,3,140,14,14,5,5,23,23,1,0.0186086525063729,12,14
1,3,50,5,23,5,14,14,23,1,0.0305770229024347,12,14
2,3,80,14,5,5,23,14,23,0,0.392439214439946,12,14
2,3,50,14,14,5,23,5,23,0,0.348334557376802,12,14
1,3,200,5,23,14,14,5,23,1,0.31820876376878,12,14
1,2,110,23,5,5,23,14,14,1,0.770104515730054,12,14
1,1,170,23,14,5,14,23,5,1,0.15001073066378,12,14
2,2,140,23,14,23,5,5,14,1,0.113894777517999,12,14
1,2,80,5,14,5,23,23,14,0,0.899812141171424,12,14
1,1,50,14,23,5,14,23,5,0,0.693751495477045,12,14
2,3,110,14,5,14,23,5,23,1,0.129638925733161,12,14
2,1,170,14,14,23,23,5,5,1,0.0455384580709506,12,14
1,3,140,14,23,14,5,5,23,1,0.000172577856574208,12,14
2,3,140,14,23,5,5,14,23,1,0.000169053091667593,12,14
1,2,170,23,5,23,5,14,14,1,0.000187540033948608,12,14
2,1,230,23,23,5,14,14,5,1,0.000167155390954576,12,14
2,2,80,5,23,5,23,14,14,1,0.000171398918610066,12,14
1,2,230,14,23,23,5,5,14,1,0.145097784989048,12,14
1,3,200,14,5,14,23,5,23,1,0.183026571030496,12,14
2,1,200,23,14,23,5,14,5,1,0.0969359317969065,12,14
2,3,50,5,14,5,23,14,23,0,0.198845424893079,12,14
2,3,80,14,23,14,5,5,23,0,0.0608407392428489,12,14
1,3,110,14,5,5,14,23,23,0,0.358659322417225,12,14
2,2,50,5,14,5,23,23,14,0,0.0605783251376124,12,14
2,1,110,5,14,14,23,23,5,0,0.16250809461053,12,14
1,3,80,5,23,5,14,14,23,1,0.126386628777254,12,14
1,3,140,14,23,5,14,5,23,1,0.400345291040139,12,14
1,1,140,14,5,14,23,23,5,1,0.488310377288144,12,14
2,3,170,23,14,5,5,14,23,1,0.014163134386763,12,14
2,1,200,14,23,5,23,14,5,1,0.000166764410096221,12,14
2,1,170,23,14,23,14,5,5,1,0.0859978045482421,12,14
1,3,110,5,14,5,23,14,23,1,0.127910320137744,12,14
1,2,80,23,5,5,23,14,14,1,0.441818721534219,12,14
2,1,140,14,5,14,23,23,5,1,0.241737324249698,12,14
2,2,110,5,23,5,14,23,14,0,0.103680867963703,12,14
1,1,80,23,23,14,14,5,5,0,0.631549227822688,12,14
2,1,200,5,14,23,14,23,5,0,0.623517649364658,12,14
1,1,230,14,23,14,23,5,5,1,0.0733751281804871,12,14
1,3,110,14,5,14,5,23,23,0,0.443325814645505,12,14
1,1,200,14,23,5,14,23,5,1,0.169231010062504,12,14
1,3,230,23,14,14,5,5,23,1,0.0671266266726889,12,14
2,2,140,23,5,5,14,23,14,1,0.00019763913587667,12,14
2,1,170,14,14,23,5,23,5,1,0.000168394457432441,12,14
1,3,170,5,23,5,14,14,23,1,0.000186718985787593,12,14
1,1,80,5,14,14,23,23,5,1,0.0448284537123982,12,14
2,2,80,23,5,14,23,5,14,1,0.022681454414851,12,14
1,1,80,23,14,5,14,23,5,1,0.00456515241239686,12,14
1,3,230,5,23,14,5,14,23,1,0.000168547834618948,12,14
1,2,200,23,23,14,5,5,14,1,0.554429217605502,12,14
2,2,230,23,5,5,23,14,14,1,0.0323350205144379,12,14
2,1,50,23,14,5,14,23,5,0,0.210287264853832,12,14
1,2,140,14,23,5,23,5,14,1,0.282200586458202,12,14
1,2,110,23,23,5,5,14,14,0,0.726124701890512,12,14
1,2,230,5,23,23,14,5,14,1,0.0560053292429075,12,14
1,2,50,14,23,5,5,23,14,1,0.127938653560705,12,14
1,2,170,14,23,5,5,23,14,1,0.379814787753276,12,14
1,3,230,14,5,23,5,14,23,1,0.0637532999535324,12,14
2,2,50,5,14,23,5,23,14,0,0.605647978227353,12,14
2,3,200,14,5,23,5,14,23,1,0.0555635193450144,12,14
1,3,140,14,23,5,5,14,23,1,0.0515004766784841,12,14
1,3,140,14,14,5,23,5,23,0,0.857405233007739,12,14
1,2,170,5,23,23,14,5,14,1,0.355309562262846,12,14
2,2,80,5,23,14,5,23,14,0,0.47318555811944,12,14
1,2,140,23,14,5,5,23,14,1,0.125158166032634,12,14
1,1,170,5,23,14,23,14,5,1,0.109051518025808,12,14
2,3,230,14,5,14,5,23,23,0,0.922976141708205,12,14
1,2,80,23,5,5,23,14,14,0,0.46486032991379,12,14
2,3,230,23,14,5,5,14,23,1,0.000169170394656248,12,14
2,3,50,5,23,14,5,14,23,0,0.206710915619624,12,14
2,2,80,5,23,5,23,14,14,0,0.414606460064533,12,14
1,1,230,23,23,14,14,5,5,1,0.000190204649697989,12,14
2,1,230,5,14,14,23,23,5,1,0.666454035279457,12,14
2,3,50,5,23,5,14,14,23,0,0.000324623688356951,12,14
2,2,110,5,5,14,23,23,14,0,0.00229097607370932,12,14
2,1,140,14,23,5,23,14,5,0,0.204198400024325,12,14
2,3,80,14,5,23,14,5,23,1,0.000169618506333791,12,14
1,3,80,23,5,14,5,14,23,0,0.280041752761463,12,14
1,1,200,23,14,14,5,23,5,1,0.0279488548985682,12,14
2,1,110,23,14,23,5,14,5,0,0.45788130404253,12,14
2,3,230,14,5,14,23,5,23,1,0.113751627795864,12,14
1,3,230,23,14,5,5,14,23,1,0.315702416497516,12,14
1,1,50,23,14,14,5,23,5,0,0.0396153200708795,12,14
1,3,80,5,23,14,14,5,23,0,0.00016969368152786,12,14
2,3,140,14,5,5,14,23,23,1,0.151475274047698,12,14
1,3,230,23,5,14,5,14,23,1,0.197364051666227,12,14
2,3,200,14,5,14,5,23,23,1,0.337334509255015,12,14
2,2,170,5,23,14,5,23,14,1,0.015224366550683,12,14
2,1,50,23,5,14,23,14,5,0,0.259078269504244,12,14
1,3,140,14,14,5,23,5,23,1,0.000171967345522717,12,14
2,2,50,5,23,5,14,23,14,0,0.264883487470797,12,14
1,1,80,23,23,14,5,14,5,0,0.292806896133698,12,14
1,2,140,23,14,5,5,23,14,0,0.280770207958994,12,14
1,3,50,14,5,14,23,5,23,0,0.1287023533514,12,14
2,1,80,23,5,23,14,14,5,0,0.0545994376007002,12,14
2,2,170,23,23,5,5,14,14,1,0.000200036083697341,12,14
1,2,140,5,23,5,14,23,14,0,0.368396766963997,12,14
1,1,200,14,5,14,23,23,5,0,0.812356572088902,12,14
2,3,110,23,5,5,14,14,23,0,0.126211461480125,12,14
1,2,140,23,23,14,5,5,14,1,0.0581543164735194,12,14
1,3,50,23,14,5,14,5,23,0,0.180081607788452,12,14
2,3,110,5,14,5,14,23,23,1,0.129989239256247,12,14
1,2,170,5,5,23,23,14,14,1,0.861902142831241,12,14
2,2,50,23,5,14,23,5,14,0,0.181790087372065,12,14
2,2,230,23,23,5,14,5,14,1,0.0137525571044534,12,14
1,3,200,5,5,14,14,23,23,1,0.157652116511599,12,14
2,1,230,5,23,14,14,23,5,1,0.15354128209583,12,14
1,3,200,14,5,23,5,14,23,1,0.0494620592216961,12,14
2,3,80,5,23,5,14,14,23,1,0.13936625313363,12,14
2,3,140,5,5,14,23,14,23,1,0.0733189485908952,12,14
1,2,110,5,14,5,23,23,14,1,0.0352719207294285,12,14
2,1,230,23,23,5,14,14,5,1,0.0271723733458202,12,14
2,1,170,23,23,14,5,14,5,1,0.0530734575440874,12,14
1,3,50,14,5,23,5,14,23,1,0.181014947142103,12,14
1,2,230,5,23,23,14,5,14,1,0.0129041788750328,12,14
2,1,110,23,14,5,23,14,5,1,0.0928932948445436,12,14
1,1,50,14,5,14,23,23,5,0,0.04077634922578,12,14
1,1,110,23,14,5,14,23,5,0,0.000172219966771081,12,14
1,2,80,5,23,5,23,14,14,0,0.370599831585423,12,14
1,1,200,23,14,14,5,23,5,1,0.140496918844292,12,14
1,1,80,14,23,5,23,14,5,0,0.154501953351428,12,14
1,2,230,5,23,14,5,23,14,1,0.0184270341705997,12,14
2,3,200,23,5,5,14,14,23,1,0.000172818457940593,12,14
1,1,200,23,23,14,5,14,5,1,0.0902359633619199,12,14
1,1,80,14,5,23,14,23,5,0,0.1395292551897,12,14
1,2,50,14,23,5,23,5,14,0,0.000182177711394615,12,14
1,1,230,23,14,14,23,5,5,0,0.171983164167614,12,14
2,3,110,5,23,5,14,14,23,1,0.00018079427536577,12,14
1,1,110,14,23,23,14,5,5,0,0.107816360658035,12,14
1,3,170,23,14,5,14,5,23,1,0.00017247861251235,12,14
1,1,170,14,23,5,14,23,5,0,0.429600057148491,12,14
1,2,200,23,14,23,5,5,14,1,0.123516792227747,12,14
2,3,230,5,23,14,14,5,23,1,0.000174207903910428,12,14
2,1,110,23,5,23,14,14,5,0,0.0973855280462885,12,14
1,1,170,5,14,14,23,23,5,1,0.000174078581039794,12,14
1,1,110,23,5,23,14,14,5,0,0.000174722183146514,12,14
1,2,50,23,5,14,23,5,14,0,0.40317424100067,12,14
1,1,200,14,5,23,23,14,5,1,0.00018212960276287,12,14
2,2,230,23,5,14,23,5,14,1,0.0249534894246608,12,14
1,2,200,23,5,5,14,23,14,1,0.000179714596015401,12,14
1,3,110,14,23,5,14,5,23,1,2.17874740230036,12,14
2,1,140,5,23,14,14,23,5,0,0.420647100036149,12,14
1,2,230,5,14,23,5,23,14,1,0.000174848493770696,12,14
2,2,80,5,23,23,5,14,14,1,0.260522154552746,12,14
2,1,230,5,23,23,14,14,5,1,0.168376568763051,12,14
2,1,230,14,14,23,5,23,5,1,0.550307481098571,12,14
1,2,50,5,23,14,23,5,14,0,0.204226336441934,12,14
2,3,200,14,23,5,5,14,23,1,0.000173693624674343,12,14
1,1,230,5,14,14,23,23,5,1,0.000205822463613003,12,14
1,2,50,14,23,5,23,5,14,0,0.226003774383571,12,14
2,1,200,23,14,23,5,14,5,1,0.269850281940307,12,14
1,3,140,23,14,14,5,5,23,1,0.121844612862333,12,14
2,1,170,23,23,14,14,5,5,1,0.0757344220328378,12,14
1,2,140,5,5,23,23,14,14,1,0.000173952270415612,12,14
2,1,50,23,23,5,14,14,5,0,0.0815305965224979,12,14
2,1,200,14,23,14,5,23,5,1,0.0355174087599153,12,14
2,3,230,14,5,23,14,5,23,1,1.68138456865563,12,14
2,2,80,14,23,23,5,5,14,0,0.397293454225291,12,14
1,2,200,23,14,5,23,5,14,1,0.000174845496076159,12,14
2,1,110,23,14,23,5,14,5,0,0.267148506041849,12,14
2,3,140,5,14,14,5,23,23,1,0.000175095119629987,12,14
2,2,140,23,14,5,23,5,14,1,0.270965263684047,12,14
2,1,50,5,23,23,14,14,5,0,0.0288953278941335,12,14
1,2,50,14,5,23,5,23,14,0,0.140795876752236,12,14
2,2,140,23,23,5,5,14,14,1,0.000175314649823122,12,14
1,2,50,23,14,5,23,5,14,0,0.428681060424424,12,14
1,2,230,23,23,5,5,14,14,1,0.000178845424670726,12,14
1,3,80,23,5,5,14,14,23,0,0.520495114367804,12,14
1,1,80,23,14,14,23,5,5,0,0.120409690091037,12,14
1,1,140,23,14,14,23,5,5,0,0.0703149697073968,12,14
2,3,80,5,14,5,14,23,23,0,1.15422439662507,12,14
2,2,230,5,23,14,23,5,14,1,1.17215081879112,12,14
2,2,170,14,23,5,23,5,14,1,0.000174514672835357,12,14
2,1,140,5,23,23,14,14,5,0,0.377882407789002,12,14
1,3,110,14,5,14,5,23,23,0,0.499790995629155,12,14
2,3,80,14,5,5,14,23,23,0,0.269686624262249,12,14
2,2,140,14,23,23,5,5,14,1,0.235589140022057,12,14
1,3,200,14,14,5,23,5,23,1,0.000174180851900019,12,14
1,3,230,14,23,5,14,5,23,1,0.000174322194652632,12,14
1,1,110,5,14,23,14,23,5,0,0.153391864776495,12,14
2,3,80,14,23,14,5,5,23,0,1.1912709523167,12,14
2,2,80,5,14,23,23,5,14,0,0.295199124826468,12,14
1,1,140,14,23,5,23,14,5,0,0.489172701156349,12,14
1,1,80,23,23,14,14,5,5,0,0.257035915259621,12,14
2,1,200,23,5,14,23,14,5,1,0.0909403888654197,12,14
2,1,230,23,14,5,23,14,5,0,0.340879156705341,12,14
1,1,170,14,23,5,23,14,5,0,0.444788045293535,12,14
2,2,110,5,23,23,5,14,14,0,0.316688146034721,12,14
2,1,80,23,5,14,14,23,5,0,0.166603657082305,12,14
2,1,170,14,5,23,23,14,5,1,0.000179949172888882,12,14
2,2,80,23,23,14,5,5,14,0,0.0904673704062589,12,14
2,1,110,14,23,5,14,23,5,0,0.120329943922115,12,14
1,2,200,14,5,5,23,23,14,1,0.0782835416030139,12,14
1,1,80,23,23,14,14,5,5,0,0.118165029096417,12,14
2,1,140,23,14,5,23,14,5,1,0.770106199910515,12,14
1,2,140,23,5,5,23,14,14,1,0.0860293409059523,12,14
1,1,170,14,14,23,5,23,5,1,0.185922632736037,12,14
1,3,170,5,5,23,14,14,23,1,0.327817527562729,12,14
2,1,80,5,23,14,23,14,5,0,0.553766036609886,12,14
2,2,50,5,14,23,23,5,14,0,0.181677686050534,12,14
2,3,140,14,23,14,5,5,23,1,0.0776102404488483,12,14
2,2,170,23,5,23,14,5,14,1,0.0115054510388291,12,14
2,2,170,5,23,23,5,14,14,1,0.0174528413190274,12,14
2,1,80,23,14,23,14,5,5,0,0.229417963637388,12,14
1,2,200,23,5,14,5,23,14,1,0.000176607863977551,12,14
1,2,140,5,14,5,23,23,14,1,0.000184036325663328,12,14
1,2,170,5,23,14,5,23,14,1,0.0510666095215129,12,14
2,1,230,23,14,5,14,23,5,1,0.00017603044398129,12,14
2,3,230,14,5,14,23,5,23,1,0.000174544737092219,12,14
1,1,170,23,23,14,14,5,5,1,0.000834823527839035,12,14
1,2,80,23,5,5,23,14,14,0,0.300788797161658,12,14
1,2,170,14,23,23,5,5,14,1,0.152710732174455,12,14
1,2,50,5,23,14,5,23,14,0,0.362593239202397,12,14
2,1,50,23,23,14,14,5,5,0,0.124532515299506,12,14
1,3,80,5,23,14,5,14,23,0,0.346357633723528,12,14
1,1,110,14,14,5,23,23,5,0,0.100280606318847,12,14
1,3,230,23,5,5,14,14,23,1,0.100193452730309,12,14
1,1,110,5,14,23,23,14,5,0,0.182162590048392,12,14
1,3,230,23,5,5,14,14,23,1,0.000175871042301878,12,14
2,1,110,5,23,23,14,14,5,0,0.169980752165429,12,14
2,1,140,5,14,14,23,23,5,0,1.20788696109958,12,14
2,2,170,23,5,14,5,23,14,1,1.80773868062533,12,14
1,3,170,23,5,14,5,14,23,1,0.355744596323348,12,14
2,2,230,5,5,23,14,23,14,1,0.063575326683349,12,14
1,3,200,5,14,5,23,14,23,1,0.101497797033517,12,14
2,3,170,5,14,23,5,14,23,1,0.293387046811404,12,14
2,1,170,14,23,5,23,14,5,1,0.12332935143786,12,14
1,1,170,23,14,14,23,5,5,1,0.967261836660327,12,14
2,1,230,14,14,23,5,23,5,1,0.0851083953602938,12,14
2,3,50,23,5,14,5,14,23,0,0.279084531066474,12,14
2,3,80,23,5,14,5,14,23,0,0.133035091203055,12,14
1,2,200,14,23,23,5,5,14,1,0.026903490172117,12,14
1,1,230,14,14,23,23,5,5,0,1.43082063127076,12,14
1,3,80,5,14,23,14,5,23,1,0.238687884397223,12,14
2,2,200,23,23,5,14,5,14,1,0.0506102885701694,12,14
2,3,50,5,14,23,14,5,23,0,0.152527231170097,12,14
